movie_id,imdb_id,title,en_title,budget,revenue,release_date,avg_rating,vote_count,casts,genres,production_companies,adult,budget_transfer,revenue_transfer,actor1,actor2,actor3,actor4,actor5,actor6,year,actor1_count,actor2_count,actor3_count,actor4_count,actor5_count,actor6_count,sequal,year_gap,reunion_holiday,non_reunion_holiday,decade,award_num,company_num,genres_num,director,directing_win_count,production_companies_freq,genres_freq,director_freq,release_weekday,release_month
284564,tt3835080,31,,1500000,850419,2016-09-15,5.425,685.0,"['Sheri Moon Zombie', 'Richard Brake', 'Meg Foster', 'Malcolm McDowell', 'Daniel Roebuck', 'Lawrence Hilton-Jacobs', 'Jeff Daniel Phillips', 'Andrea Dora', 'Ginger Lynn Allen', 'Jane Carr', 'Judy Geeson', 'Kevin Jackson', 'Pancho Moler', 'David Ury', 'Lew Temple', 'Torsten Voges', 'Elizabeth Daily', 'Tracey Walter', ""Michael 'Red Bone' Alcott"", 'Esperanza America', 'Devin Sidell', 'Gabriel Pimentel', 'W.F. Bell', 'Butch Von Dreaux', 'Caleb West', 'Alyssa Perper', 'Megan Albertus', 'Kara Gibson', 'Sandra Rosko', 'Shawn Rougeron', 'Jermain Hollman']","['Horror', 'Crime']","['Spectacle Entertainment Group', 'Windy Hill Pictures', 'Protagonist Pictures', 'Bow + Arrow Entertainment', 'PalmStar Media']",,1830000.0,1037511.18,sheri moon zombie, richard brake, meg foster, malcolm mcdowell, daniel roebuck, lawrence hilton-jacobs,2016.0,0,0,0,0,0,0,0.0,7.0,0.0,0.0,10.0,0.0,5.0,2.0,rob zombie,0.0,0.0001063377286261,0.0003190131858783,0.0007443641003828,4.0,9.0
284536,tt2039393,The Gambler,,25000000,39171130,2014-12-25,5.907,1203.0,"['Mark Wahlberg', 'John Goodman', 'Brie Larson', 'Michael Kenneth Williams', 'George Kennedy', 'Jessica Lange', 'Richard Schiff', 'Andre Braugher', 'Emory Cohen', 'Domenick Lombardozzi', 'Anthony Kelley', 'Alvin Ing', ""Da'Vone McDonald"", 'Griffin Cleveland', 'Omar Leyva', 'Steve Park', 'Chil Kong', 'Amin Joseph', 'Cjon Saulsberry', 'Teebone Mitchell', 'Lauren Weedman', 'Leland Orser', 'Jasmond Carroll', 'Ria Wilkinson', 'Chanon Finley', 'Jacob Bertrand', 'Simon Rhee', 'Natalija Ugrina', 'Brooklynne James', 'Erika Jordan']","['Thriller', 'Crime', 'Drama']","['Paramount', 'Closest to the Hole Productions', 'Leverage', 'Winkler Films']",,31000000.0,48572201.2,mark wahlberg, john goodman, brie larson, michael kenneth williams, george kennedy, jessica lange,2014.0,0,0,0,0,1,2,0.0,9.0,1.0,0.0,10.0,2.0,4.0,3.0,rupert wyatt,0.0,0.0001063377286261,0.0020204168438962,0.0003190131858783,4.0,12.0
284293,tt3316960,Still Alice,,5000000,43884652,2014-12-05,7.496,2780.0,"['Julianne Moore', 'Alec Baldwin', 'Kristen Stewart', 'Kate Bosworth', 'Shane McRae', 'Hunter Parrish', 'Seth Gilliam', 'Stephen Kunken', 'Erin Darke', 'Daniel Gerroll', 'Quincy Tyler Bernstine', 'Maxine Prescott', 'Orlagh Cassidy', 'Rosa Arredondo', 'Zillah Glory', 'Cat Lynch', 'Eha Urbsalu', 'Victoria Cartagena', 'Caridad Montanez', 'Caleb Freundlich', 'Charlotte Robson']",['Drama'],"['Shriver Films', 'Killer Films', 'Big Indie Pictures', 'BSM Studio', 'Lutzus-Brown', 'Backup Media', 'Sony Pictures Classics']",,6200000.0,54416968.48,julianne moore, alec baldwin, kristen stewart, kate bosworth, shane mcrae, hunter parrish,2014.0,1,0,0,0,0,0,0.0,9.0,0.0,0.0,10.0,1.0,7.0,1.0,richard glatzer,0.0,0.0001063377286261,0.072096980008507,0.0002126754572522,5.0,12.0
284276,tt3442006,Cake,,7000000,2360281,2014-09-07,6.298,827.0,"['Jennifer Aniston', 'Adriana Barraza', 'Anna Kendrick', 'Sam Worthington', 'Mamie Gummer', 'Felicity Huffman', 'William H. Macy', 'Chris Messina', 'Lucy Punch', 'Britt Robertson', 'Paula Cale', 'Ashley Crow', 'Manuel Garcia-Rulfo', 'Camille Guaty', 'Allen Maldonado', 'Camille Mana', 'Julio Oscar Mechoso', ""Evan O'Toole"", 'Lizzie Peet', 'Pepe Serna', 'Misty Upham', 'Rose Abdoo', 'Alma Martinez', 'Andrew Elvis Miller', 'Louie Novoa', 'Laura Putney', 'Robert Zimiga']",['Drama'],"[""We're Not Brothers Productions"", 'Cinelou Films', 'Echo Films']",,8680000.0,2926748.44,jennifer aniston, adriana barraza, anna kendrick, sam worthington, mamie gummer, felicity huffman,2014.0,0,0,0,0,0,0,0.0,9.0,0.0,1.0,10.0,0.0,3.0,1.0,daniel barnz,0.0,0.0001063377286261,0.072096980008507,0.0003190131858783,7.0,9.0
284054,tt1825683,Black Panther,,200000000,1349926083,2018-02-13,7.393,20391.0,"['Chadwick Boseman', 'Michael B. Jordan', ""Lupita Nyong'o"", 'Danai Gurira', 'Martin Freeman', 'Daniel Kaluuya', 'Letitia Wright', 'Winston Duke', 'Sterling K. Brown', 'Florence Kasumba', 'John Kani', 'Angela Bassett', 'Forest Whitaker', 'Andy Serkis', 'David S. Lee', 'Nabiyah Be', 'Isaach De Bankolé', 'Connie Chiume', 'Dorothy Steel', 'Danny Sapani', 'Sydelle Noel', 'Marija Abney', 'Zola Williams', 'Janeshia Adams-Ginyard', 'Maria Hippolyte', 'Marie Mouroum', 'Jénel Stevens', 'Sope Aluko', 'Stan Lee', 'Atandwa Kani', 'Ashton Tyler', 'Denzel Whitaker', 'Shaunette Renée Wilson', 'Christine Hollingsworth', 'Lucy Hockings', 'Bambadjan Bamba', 'Roland Kilumbu', 'Jermaine Holt', 'Dominique Elijah Smith', 'Jalil Jay Lynch', 'Vaughndio Forbes', 'Sasha Morfaw', 'Alexis Louder', 'Francesca Faridany', 'Mark Ashworth', 'Seth Carr', 'Jeremy Sample', 'Chad Crumley', 'Alexis Rhee', 'Danny Chung', 'Liz Elkins Newcomer', 'Tony Sears', 'Alex C. Riley Hughes', 'Clifford Gay', 'Shamel Heath', ""De'Jon Watts"", 'Alex Hibbert', 'Tristan Timmons', 'Tyler Timmons', 'Jamal', 'Thabo Moropane', 'Zani Mogodi', 'Zenzi Williams', 'Trevor Noah', 'T. Love', 'Sebastian Stan']","['Action', 'Adventure', 'Science Fiction']",['Marvel Studios'],,234000000.0,1579413517.11,chadwick boseman, michael b. jordan," ""lupita nyongo""", danai gurira, martin freeman, daniel kaluuya,2018.0,0,0,0,0,0,0,1.0,5.0,0.0,0.0,10.0,0.0,1.0,3.0,ryan coogler,0.0,0.0025521054870267,0.004572522330923,0.0004253509145044,2.0,2.0
284053,tt3501632,Thor: Ragnarok,,180000000,853977126,2017-10-24,7.6,18819.0,"['Chris Hemsworth', 'Tom Hiddleston', 'Cate Blanchett', 'Tessa Thompson', 'Jeff Goldblum', 'Idris Elba', 'Karl Urban', 'Mark Ruffalo', 'Anthony Hopkins', 'Benedict Cumberbatch', 'Taika Waititi', 'Rachel House', 'Clancy Brown', 'Tadanobu Asano', 'Ray Stevenson', 'Zachary Levi', 'Stan Lee', 'Georgia Blizzard', 'Amali Golden', 'Luke Hemsworth', 'Sam Neill', 'Matt Damon', 'Charlotte Nicdao', 'Ashley Ricardo', 'Shalom Brune-Franklin', 'Taylor Hemsworth', 'Cohen Holloway', ""Alia Seror-O'Neill"", 'Sophia Laryea', 'Steven Oliver', 'Hamish Parkinson', 'Jasper Bagg', 'Sky Castanho', 'Shari Sebbens', 'Richard Green', 'Sol Castanho', 'Jet Tranter', 'Samantha Hopper', 'Eloise Winestock', 'Rob Mayes', 'Tahlia Jade', 'Winnie Mzembe', 'Sean Edward Frazer', 'Connor Zegenhagen', 'Tracie Filmer', 'Tracey Lee Maxwell', 'Beatrice Ward', 'Donnie Baxter', 'Greta Carew-Johns', 'Mollie McGregor', 'Sophia McGregor', 'Scarlett Johansson', 'Katie Anderson', 'Ash Ricardo', 'Sam Hargrave', 'Garreth Hadfield']","['Action', 'Adventure', 'Fantasy', 'Science Fiction', 'Comedy']",['Marvel Studios'],,214200000.0,1016232779.94,chris hemsworth, tom hiddleston, cate blanchett, tessa thompson, jeff goldblum, idris elba,2017.0,0,0,2,0,0,0,1.0,6.0,0.0,0.0,10.0,1.0,1.0,5.0,taika waititi,0.0,0.0025521054870267,0.0001063377286261,0.0003190131858783,2.0,10.0
284052,tt1211837,Doctor Strange,,165000000,677796076,2016-10-25,7.425,20224.0,"['Benedict Cumberbatch', 'Chiwetel Ejiofor', 'Rachel McAdams', 'Benedict Wong', 'Mads Mikkelsen', 'Tilda Swinton', 'Michael Stuhlbarg', 'Benjamin Bratt', 'Scott Adkins', 'Zara Phythian', 'Alaa Safi', 'Katrina Durden', 'Topo Wresniwiro', 'Umit Ulgen', 'Linda Louise Duan', 'Mark Anthony Brighton', 'Meera Syal', 'Amy Landecker', 'Adam Pelta-Pauls', 'Sarah Malin', 'Eben Young', 'Kobna Holdbrook-Smith', 'Elizabeth Healey', 'Guillaume Faure', 'Daniel Dow', 'Stan Lee', 'Ezra Khan', 'Kimberly Van Luin', 'Pat Kiernan', 'Raj Awasti', 'Jill Buchanan', 'Daniel Eghan', 'Juani Feliz', 'Mo Idriss', 'Tamika Katon-Donegal', 'Pezhmaan Alinia', 'Kei Miura', 'Cameron Moon', 'Emeson Nwolie', 'Clem So', 'Chris Hemsworth', 'Samantha Russell']","['Action', 'Adventure', 'Fantasy']",['Marvel Studios'],,201300000.0,826911212.72,benedict cumberbatch, chiwetel ejiofor, rachel mcadams, benedict wong, mads mikkelsen, tilda swinton,2016.0,0,0,0,0,0,1,1.0,7.0,0.0,0.0,10.0,1.0,1.0,3.0,scott derrickson,0.0,0.0025521054870267,0.0028711186729051,0.0006380263717566,2.0,10.0
283995,tt3896198,Guardians of the Galaxy Vol. 2,,200000000,863756051,2017-04-19,7.624,19319.0,"['Chris Pratt', 'Zoe Saldaña', 'Dave Bautista', 'Vin Diesel', 'Bradley Cooper', 'Kurt Russell', 'Michael Rooker', 'Karen Gillan', 'Pom Klementieff', 'Sylvester Stallone', 'Elizabeth Debicki', 'Chris Sullivan', 'Sean Gunn', 'Tommy Flanagan', 'Laura Haddock', 'Aaron Schwartz', 'Hannah Gottesman', 'Hilty Bowen', 'Ben Browder', 'Alexander Klein', 'Luke Cook', 'Evan Jones', 'Joe Fria', 'Terence Rosemore', 'Jimmy Urine', 'Stephen Blackehart', 'Steve Agee', 'Blondy Baruti', 'Richard Christy', 'Rob Zombie', 'Sierra Love', 'Kendra Carelli', 'Milynn Sarley', 'Seth Green', 'Molly C. Quinn', 'Michael Rosenbaum', 'Rhoda Griffis', 'Stan Lee', 'David Hasselhoff', 'Mac Wells', 'Jim Gunn Sr.', 'Leota Gunn', 'Elizabeth Faith Ludlow', 'Wyatt Oleff', 'Gregg Henry', 'Damita Jane Howard', 'Ving Rhames', 'Michelle Yeoh', 'Mike Escamilla', 'Miley Cyrus', 'Jeff Goldblum', 'Donny Carrington', 'Nea Dune', 'Fred Galle', ""Alphonso A'Qen-Aten Jackson"", 'Kelly Richardson', 'Guillermo Rodriguez', 'Josh Tipis', 'Jason Williams']","['Adventure', 'Action', 'Science Fiction']",['Marvel Studios'],,238000000.0,1027869700.69,chris pratt, zoe saldaña, dave bautista, vin diesel, bradley cooper, kurt russell,2017.0,0,0,0,0,0,0,1.0,6.0,0.0,0.0,10.0,0.0,1.0,3.0,james gunn,0.0,0.0025521054870267,0.0022330923011484,0.0005316886431305,3.0,4.0
283587,tt1365050,Beasts of No Nation,,6000000,9077700,2015-09-11,7.585,1539.0,"['Abraham Attah', 'Idris Elba', 'Emmanuel Nii Adom Quaye', 'Opeyemi Fagbohungbe', 'Emmanuel Affadzi', 'Richard Pepple', 'Ama K. Abebrese', 'Kobina Amissah-Sam', 'John Arthur', 'Kurt Egyiawan', 'Jude Akuwudike', 'Ricky Adelayitor', 'Ernest Abbeyquaye', 'Nana Mensah', 'Andrew Adote', 'Francis Weddey', 'Fred Nii Amugi', 'Grace Nortey', 'Emmary Brown', 'Nataliah Andoh', 'David Dontoh', 'Cornelius Keagon']","['Drama', 'War']","['Participant', 'Focus Features', 'Red Crown Productions']",,7440000.0,11256348.0,abraham attah, idris elba, emmanuel nii adom quaye, opeyemi fagbohungbe, emmanuel affadzi, richard pepple,2015.0,0,0,0,0,0,0,0.0,8.0,0.0,1.0,10.0,0.0,3.0,2.0,cary joji fukunaga,0.0,0.0001063377286261,0.0041471714164185,0.0002126754572522,5.0,9.0
283552,tt2547584,The Light Between Oceans,,20000000,25975621,2016-09-02,7.1,1240.0,"['Michael Fassbender', 'Alicia Vikander', 'Rachel Weisz', 'Bryan Brown', 'Jack Thompson', 'Caren Pistorius', 'Florence Clery', 'Anthony Hayes', 'Emily Barclay', 'Leon Ford', 'Benedict Hardie', 'Georgie Jean Gascoigne', 'Scott Wills', 'Jane Menelaus', 'Garry McDonald', 'Stephen Ure', 'Peter McCauley', 'Jonathan Wagstaff', 'Gerald Bryan', 'Elizabeth Hawthorne', 'Rosella Hart', 'Michael Wallace', 'Peter Hayden', 'Gary Blackman', 'Carmel McGlone', 'Jeffrey Thomas', 'Edwin Lancashire', 'Dean Morganty', 'Elsa May', 'Kerrie Waterworth', 'John Bach', 'Marshall Napier', 'Hilary Norris', 'Miriam Noonan', 'Graham Warman', 'George Vozar', 'Imogen Wilmhurst', 'Lucy Wilmhurst', 'Emily Wilmhurst', 'Elliot Newbery', 'Evangeline Newbery', 'Christine Foote', 'Thomas Unger']","['Drama', 'Romance']","['DreamWorks Pictures', 'Heyday Films', 'Participant', 'Amblin Entertainment', 'LBO Productions', 'Reliance Entertainment', 'Touchstone Pictures']",,24400000.0,31690257.62,michael fassbender, alicia vikander, rachel weisz, bryan brown, jack thompson, caren pistorius,2016.0,0,1,1,0,0,0,0.0,7.0,0.0,0.0,10.0,2.0,7.0,2.0,derek cianfrance,0.0,0.0001063377286261,0.0316886431305827,0.0003190131858783,5.0,9.0
283445,tt2752772,Sinister 2,,10000000,53329150,2015-08-19,5.86,1898.0,"['James Ransone', 'Shannyn Sossamon', 'Robert Daniel Sloan', 'Dartanian Sloan', 'Lea Coco', 'Tate Ellington', 'John Beasley', 'Lucas Jade Zumann', 'Jaden Klein', 'Laila Haley', 'Caden M. Fritz', 'Olivia Rainey', 'Nicholas King', 'Delphine Pontvieux', 'Michael B. Woods', 'Tory O. Davis', 'Howie Johnson', 'Grace Holuby', 'John Francis Mountain', 'Nicole Santini', 'Stephen Varga', 'Skylar McClure', 'Nico Ford', 'Emily Brobst']",['Horror'],"['Tank Caterpillar', 'Blumhouse Productions', 'Alliance Films', 'Automatik Entertainment', 'Entertainment One', 'IM Global', 'Steady Aim', 'Gramercy Pictures']",,12400000.0,66128146.0,james ransone, shannyn sossamon, robert daniel sloan, dartanian sloan, lea coco, tate ellington,2015.0,0,0,0,0,0,0,1.0,8.0,0.0,0.0,10.0,0.0,8.0,1.0,ciarán foy,0.0,0.0001063377286261,0.0144619310931518,0.0001063377286261,3.0,8.0
283366,tt1935859,Miss Peregrine's Home for Peculiar Children,,110000000,296482446,2016-09-27,6.804,9099.0,"['Eva Green', 'Asa Butterfield', 'Samuel L. Jackson', 'Judi Dench', 'Rupert Everett', ""Chris O'Dowd"", 'Allison Janney', 'Ella Purnell', 'Terence Stamp', 'Milo Parker', 'Cameron King', 'Finlay MacMillan', 'Callum Wilson', 'Kim Dickens', 'Lauren McCrostie', 'Pixie Davies', 'Georgia Pemberton', 'Raffiella Chapman', 'Hayden Keller-Stone', 'Joseph Odwelll', 'Thomas Odwell', 'Louis Davison', 'Jack Brady', 'Philip Philmar', 'Scott Handy', 'Helen Day', 'Aiden Flowers', 'Nicholas Oteri', 'O-Lan Jones', 'Ella Wahlestedt', 'Cameron Greco', 'Dino Fazzani', 'Justin Davies', 'Brooke Jaye Taylor', 'Jennifer Jarackas', 'George Vricos', 'Shaun Thomas', 'Dafydd Hywel', 'Ioan Hefin', 'Nicholas Amer', 'Andrew Fibkins', 'Jack Fibkins', 'Badria Timimi', 'Stuart Davidson', 'Dan Mersh', 'James Kermack', 'Christine Dalby', 'Erik Lunseth', 'Neil Broome', 'Jill Buchanan', 'Tim Burton', 'Joanne Manchester', 'Jason Redshaw', 'Jackson Tessmer', 'Vic Waghorn']","['Fantasy', 'Adventure', 'Family', 'Drama']","['Big Screen Productions', 'Chernin Entertainment', 'Tim Burton Productions', 'SCOPE Pictures', 'TSG Entertainment', 'Ingenious Media', '20th Century Fox', 'St. Petersburg Clearwater Film Commision']",,134200000.0,361708584.12,eva green, asa butterfield, samuel l. jackson, judi dench, rupert everett," ""chris odowd""",2016.0,0,0,0,1,0,0,0.0,7.0,0.0,0.0,10.0,1.0,8.0,4.0,tim burton,0.0,0.0001063377286261,0.0001063377286261,0.0020204168438962,2.0,9.0
283235,tt2891174,99 Homes,,8000000,1411927,2015-09-25,6.758,651.0,"['Andrew Garfield', 'Michael Shannon', 'Laura Dern', 'Nicole Barré', 'J.D. Evermore', 'Tim Guinee', 'Noah Lomax', 'Clancy Brown', 'Cullen Moss', 'Wayne Pére', 'Judd Lormand', 'Gretchen Koerner', 'Yvonne Landry', 'Donna DuPlantier', 'Jordyn McDempsey', 'Gus Rhodes', 'John L. Armijo', 'Jayson Warner Smith', 'Ann Mahoney', 'Juan Gaspard', 'Nadiyah Skyy Taylor', 'Deneen Tyler', 'David Maldonado', 'Cynthia Santiago', 'Joni Bovill', 'Carl Palmer', 'Albert C. Bates', 'Tom Bui', 'Manu Narayan', 'Patrick Kearns', 'Richard Holden', 'Robert Larriviere', 'Garrett Kruithof', 'Randy Austin', 'Luke Sexton', 'Liann Pattison', 'Michelle DeVito', 'Kerry Sims', 'Jonathan Tabler', 'Don Brady', 'Jeff Pope', 'Max Armijo']",['Drama'],"['Noruz Films', 'Hyde Park Films']",,9920000.0,1750789.48,andrew garfield, michael shannon, laura dern, nicole barré, j.d. evermore, tim guinee,2015.0,0,0,0,0,0,0,0.0,8.0,0.0,0.0,10.0,0.0,2.0,1.0,ramin bahrani,0.0,0.0001063377286261,0.072096980008507,0.0001063377286261,5.0,9.0
282984,tt3715320,Irrational Man,,11000000,27391084,2015-07-17,6.539,2184.0,"['Joaquin Phoenix', 'Emma Stone', 'Jamie Blackley', 'Parker Posey', 'Joe Stapleton', 'Nancy Carroll', 'Allison Gallerani', 'Brigette Lundy-Paine', 'Katelyn Semer', 'Betsy Aidem', 'Ethan Phillips', 'Leah Anderson', 'Paula Plum', 'Nancy Giles', 'Henry Stram', 'Geoff Schuppert', 'Robert Petkoff', 'Alex Dunn', 'Ron Chez', 'Tamara Hickey', 'Sophie von Haselberg', 'Ben Rosenfield', 'Michael Goldsmith', 'Lindsay McWhorter', 'Meredith Hagner', 'Jamie Rosenstein', 'Susan Pourfar', 'Gary Wilmes', 'David Aaron Baker', 'Nancy Villone', 'Christine Mascott', 'Tom Kemp', 'Britt Faulkner', 'Marina Re', 'David Pittu', 'Mark Zeisler', 'Adrienne Taylor', 'Tina Benko', 'Kate McGonigle', 'John Franchi', 'Jonah Coppolelli', 'Amanda Blattner']","['Drama', 'Comedy', 'Crime']","['Perdido Productions', 'Sony Pictures', 'Gravier Productions']",,13640000.0,33964944.16,joaquin phoenix, emma stone, jamie blackley, parker posey, joe stapleton, nancy carroll,2015.0,0,0,0,0,0,0,0.0,8.0,0.0,0.0,10.0,0.0,3.0,3.0,woody allen,1.0,0.0001063377286261,0.000957039557635,0.0044661846022968,5.0,7.0
282813,tt2799166,The Pyramid,,6500000,16861137,2014-12-04,5.191,887.0,"['Ashley Grace', ""Denis O'Hare"", 'James Buckley', 'Amir K', 'Christa Nicola', 'Joseph Beddelem', 'Faycal Attougui', 'Philip Shelley', 'Omar Benbrahim', 'Chakir El Faaiz', 'Ait Hamou Amine']",['Horror'],"['Silvatar Media', 'Fox International Productions', 'Sahara Productions']",,8060000.0,20907809.88,ashley grace," ""denis ohare""", james buckley, amir k, christa nicola, joseph beddelem,2014.0,0,0,0,0,0,0,0.0,9.0,1.0,0.0,10.0,0.0,3.0,1.0,grégory levasseur,0.0,0.0001063377286261,0.0144619310931518,0.0001063377286261,4.0,12.0
282296,tt2908856,My Old Lady,,5000000,7527232,2014-09-09,6.2,235.0,"['Maggie Smith', 'Kevin Kline', 'Kristin Scott Thomas', 'Dominique Pinon', 'Michael Burstin', 'Elie Wajeman', 'Noémie Lvovsky', 'Stéphane De Groodt', 'Stéphane Freiss']","['Romance', 'Comedy', 'Drama']","['Deux Chevaux Films', 'Cohen Media Group', 'BBC Film', 'Krasnoff / Foster Entertainment', 'Protagonist Pictures']",,6200000.0,9333767.68,maggie smith, kevin kline, kristin scott thomas, dominique pinon, michael burstin, elie wajeman,2014.0,1,1,0,0,0,0,0.0,9.0,0.0,0.0,10.0,2.0,5.0,3.0,israel horovitz,0.0,0.0001063377286261,0.0026584432156529,0.0001063377286261,2.0,9.0
282035,tt2345759,The Mummy,,125000000,409231607,2017-06-06,5.503,6507.0,"['Tom Cruise', 'Annabelle Wallis', 'Sofia Boutella', 'Jake Johnson', 'Courtney B. Vance', 'Russell Crowe', 'Marwan Kenzari', 'Neil Maskell', 'Javier Botet', 'Andrew Brooke', 'Selva Rasalingam', 'Shanina Shaik', 'Dylan Smith', 'Hadrian Howard', 'Rez Kempton', 'Bella Ava Georgiou', 'David Burnett', 'Stephen Thompson', 'James Arama', 'Vera Chok', 'Sean Cameron Michael', 'Martin Bishop', 'Simon Atherton', 'Matthew Wilkas', 'Sohm Kapila', 'Erol Ismail', 'Parker Sawyers', 'Rhona Croker', 'Timothy Allsop', 'Grace Chilton', 'Hannah Ankrah', 'Dylan Kussman', 'Peter Lofsgard', 'Shane Zaza', 'Alice Hewkin', 'Daniel Tuite', 'Noof McEwan', 'Maryam Grace', 'Sonya Cullingford', 'Fionn Cox-Davies', 'Neus Gil Cortes', 'Emily Thompson-Smith', 'Stéphane Deheselle', 'Madeleine Fairminer', 'Michèle Paleta Rhyner', 'Michael Haydon', 'Jason Matthewson', 'Kelly Burke', 'Chasty Ballesteros', 'Emma Louise Saunders', 'Ayman Khechini']","['Fantasy', 'Thriller', 'Action', 'Adventure', 'Horror']","['Secret Hideout', 'Sean Daniel Company', 'Universal Pictures', 'Perfect World Pictures', 'Conspiracy Factory', 'dentsu']",,148750000.0,486985612.33,tom cruise, annabelle wallis, sofia boutella, jake johnson, courtney b. vance, russell crowe,2017.0,0,0,0,0,0,1,0.0,6.0,0.0,0.0,10.0,1.0,6.0,5.0,alex kurtzman,0.0,0.0001063377286261,0.0001063377286261,0.0002126754572522,2.0,6.0
281957,tt1663202,The Revenant,,135000000,532950503,2015-12-25,7.519,16570.0,"['Leonardo DiCaprio', 'Tom Hardy', 'Domhnall Gleeson', 'Will Poulter', 'Forrest Goodluck', 'Duane Howard', 'Arthur RedCloud', ""Melaw Nakehk'o"", 'Grace Dove', 'Lukas Haas', 'Paul Anderson', 'Kristoffer Joner', 'Joshua Burge', 'Fabrice Adde', 'Christopher Rosamond', 'Robert Moloney', 'Brendan Fletcher', 'Tyson Wood', 'McCaleb Burnett', 'Vincent Leclerc', 'Stephane Legault', 'Emmanuel Bilodeau', 'Cole Vandale', 'Tom Guiry', 'Scott Olynek', 'Amelia Crow Show', 'Peter Strand Rumpel', 'Timothy Lyle', 'Kory Grim', 'Anthony Starlight', 'Jamie Medicine Crane', 'Veronica Marlowe', 'Clarence Hoof', 'Dion Little Child', 'Blake Wildcat', 'Paul Young Pine', 'Cody Big Tobacco', 'Dallas Young Pine', 'Chesley Wilson', 'Michael Fraser', 'Scott Duncan', 'Mariah Old Shoes', 'Adrian Glynn McMorran', 'Isaiah Tootoosis', 'Alex Bisping', 'Chris Ippolito', 'Jeffrey Olynek', 'C. Adam Leigh', 'Kevin Corey', 'Daniel Rampanen', 'Javier Botet', 'Haysam Kadri', 'Jordan Crawford', 'David Rampanen', 'Brad Carter', 'Rootie J. Boyd', 'Ray Chase', 'Glenn Ennis', 'Charles Fathy', 'Mark Krysko', 'Stephen Richard Lofstrom', 'T. Michael Morris', 'Bruno Stephane', 'Jay Tavare', 'Michael Villar', 'Jay Cardinal Villeneuve', 'Del Zamora', 'Duff Zayonce', 'Tighe Gill']","['Western', 'Drama', 'Adventure']","['Monarchy Enterprises S.a.r.l.', 'Regency Enterprises', 'Appian Way', 'CatchPlay', 'Anonymous Content', 'New Regency Pictures', 'Hong Kong Alpha Motion Pictures Co.', 'M Productions', 'RatPac Entertainment']",,167400000.0,660858623.72,leonardo dicaprio, tom hardy, domhnall gleeson, will poulter, forrest goodluck, duane howard,2015.0,1,0,0,0,0,0,0.0,8.0,1.0,0.0,10.0,1.0,9.0,3.0,alejandro g. iñárritu,0.0,0.0001063377286261,0.0001063377286261,0.0005316886431305,5.0,12.0
281338,tt3450958,War for the Planet of the Apes,,150000000,490719763,2017-07-11,7.151,7742.0,"['Andy Serkis', 'Woody Harrelson', 'Steve Zahn', 'Karin Konoval', 'Michael Adamthwaite', 'Ty Olsson', 'Terry Notary', 'Toby Kebbell', 'Judy Greer', 'Sara Canning', 'Max Lloyd-Jones', 'Devyn Dalton', 'Aleks Paunovic', 'Amiah Miller', 'Gabriel Chavarria', 'Alessandro Juliani', 'Chad Rook', 'Timothy Webber', 'Roger Cross', 'Mercedes de la Zerda', 'Doug Chapman']","['Drama', 'Science Fiction', 'War']","['20th Century Fox', 'TSG Entertainment', 'Chernin Entertainment']",,178500000.0,583956517.97,andy serkis, woody harrelson, steve zahn, karin konoval, michael adamthwaite, ty olsson,2017.0,0,0,0,0,0,0,1.0,6.0,0.0,1.0,10.0,0.0,3.0,3.0,matt reeves,0.0,0.0001063377286261,0.0001063377286261,0.0006380263717566,2.0,7.0
280996,tt3168230,Mr. Holmes,,11000000,29355203,2015-06-19,6.471,1689.0,"['Ian McKellen', 'Laura Linney', 'Milo Parker', 'Hiroyuki Sanada', 'Roger Allam', 'Frances de la Tour', 'Hattie Morahan', 'Phil Davis', 'Patrick Kennedy', 'John Sessions', 'Frances Barber', 'Charles Maddox', 'Takako Akashi', 'Zak Shukor', 'Michael Culkin', 'David Foxxe', 'Oliver Devoti', 'Mike Burnside', 'Nicholas Rowe', 'Sam Coulson', 'Hermione Corfield', 'Kit Connor', 'Zoe Rainey', 'Eileen Davies', 'Colin Starkey', 'Sarah Crowden', 'Elizabeth Jane Cassidy', 'Ben Farrow', 'John Carr', 'Johnny Otto']","['Drama', 'Crime']","['FilmNation Entertainment', 'BBC Film', 'See-Saw Films', 'Archer Gray', 'AI Film']",,13640000.0,36400451.72,ian mckellen, laura linney, milo parker, hiroyuki sanada, roger allam, frances de la tour,2015.0,0,0,0,0,0,0,0.0,8.0,0.0,0.0,10.0,0.0,5.0,2.0,bill condon,0.0,0.0001063377286261,0.0046788600595491,0.0011697150148872,5.0,6.0
